name,sku,category,price,qty,image,images,video,description,featured
Rush Hour,fwsm-452,500 Gram,159.99,999,https://fireworkssupermarket.com/wp-content/uploads/4456-Rush-Hour.png,,https://player.vimeo.com/video/693704123,"Three exhilarating minutes of red and green palms, flying fish, brocade crown with color strobes, crackling tails, gold splash with color pearls, 3-stage whistle tails, gold palms, and willows with time rain. 100 Shots",
Disco Ball,fwsm-411,500 Gram,169.99,999,https://fireworkssupermarket.com/wp-content/uploads/4455-Disco-Ball.png,,https://player.vimeo.com/video/693704033,"These 3"" shells burst into gigantic disco balls of blue, or red, or orange rings. Mysterious two-stage effects! 9 Shots",
Make America Great Again,fwsm-344,500 Gram,129.99,999,https://fireworkssupermarket.com/wp-content/uploads/4458-Make-America-Great-Again.png,,https://player.vimeo.com/video/687982166,"Red, white, and blue triple layer mine, aerial breaks of dahlias, brocade crown, and time rain chrysanthemum! It's MAGA-nificant! 27 Shots",
VIP,fwsm-305,500 Gram,250.00,999,https://fireworkssupermarket.com/wp-content/uploads/4459-VIP.png,,https://player.vimeo.com/video/917269956,"Fire up this 3-piece VIP set together for non-stop, intense fan action accented by brocade tails to massive flower crown with red and blue tails. 180 Shots",
Light Chasers,fwsm-1429,500 Gram,89.99,999,https://fireworkssupermarket.com/wp-content/uploads/4454-Light-Chasers.png,,https://player.vimeo.com/video/693703991,"Go-getters dance into palm pistils with crackles in the rich colors of purple, green, orange, and red. 33 Shots",
Precious Metals,fwsm-1427,500 Gram,89.99,999,https://fireworkssupermarket.com/wp-content/uploads/4452-Precious-Metals.png,,https://player.vimeo.com/video/693703939,"Silver brocade crown and gold willow are now mixed in the same shot! 2"" shell gigantic breaks! 10 Shots",
Golden Peacock,fwsm-584,500 Gram,175.00,999,https://fireworkssupermarket.com/wp-content/uploads/4450-Golden-Peacock.png,,https://player.vimeo.com/video/693703901,Vibrant color comets with gold glittering tails zip back and forth in a pleasing Z pattern. Big fan finale! 149 Shots,
Man Cave,fwsm-470,500 Gram,89.99,999,https://fireworkssupermarket.com/wp-content/uploads/4451-Man-Cave.png,,https://player.vimeo.com/video/693703918,Continuous flower crown breaks with red or blue stars. Gorgeous display! 36 Shots,
Ta-Dah!,fwsm-385,500 Gram,89.99,999,https://fireworkssupermarket.com/wp-content/uploads/4453-Ta-Dah.png,,https://player.vimeo.com/video/693703964,"Panoramic shooting of tail and crossette combos, alternated with brocade crown or gold willow to colors with strobes. Beautiful red, green, purple, and orange crossettes! 36 Shots",
Break The Vault,fwsm-1425,500 Gram,89.99,999,https://fireworkssupermarket.com/wp-content/uploads/4445-Break-the-Vault.png,,https://player.vimeo.com/video/693680439,"A variety of firework effects including, strobes, palms, willows, and peony bursting with dazzling gold, blue, red, and silver. 35 Shots",
Pandamonium,fwsm-582,500 Gram,169.99,999,https://fireworkssupermarket.com/wp-content/uploads/4448-Pandamonium.png,,https://player.vimeo.com/video/693704089,"Gold strobing tails and color tails to brocade, then big bursts of brocade crown; silver strobing tails and crackling color tails, and a full-spectacle finale of color crackling willows! 142 Shots",
Amazing Ballet,fwsm-580,500 Gram,169.99,999,https://fireworkssupermarket.com/wp-content/uploads/4447-Amazing-Ballet.png,,https://player.vimeo.com/video/693685689,"Fantastic zigzagging shots of red, white, and blue tails to big-league rain chrysanthemums at an accelerating pace, with a loud whistling finale! 220 Shots",
Wings Of Fire,fwsm-468,500 Gram,99.99,999,https://fireworkssupermarket.com/wp-content/uploads/4449-Wings-of-Fire.png,,https://player.vimeo.com/video/703891941,A steady pace of brocade mine to brocade breaks keep the night sky covered in gold for 30 glorious seconds. 30 Shots,
Party Bus,fwsm-303,500 Gram,115.00,999,https://fireworkssupermarket.com/wp-content/uploads/4446-Party-Bus-scaled.png,,https://player.vimeo.com/video/693704102,"Huge breaks of color peony with pistils, crackling willow with color strobes, gold and green strobes, and a finale of massive brocade crowns with colorful falling leaves! 42 Shots",
Ticket To Ride,fwsm-578,500 Gram,115.00,999,https://fireworkssupermarket.com/wp-content/uploads/4443-Ticket-to-Ride.png,,https://player.vimeo.com/video/692404643,Thrill ride of continuous shots with marvelous Nishiki kamuro effects and colorful falling leaves. 40 Shots,
Pyro Tsunami,fwsm-528,500 Gram,69.99,999,https://fireworkssupermarket.com/wp-content/uploads/4444-Pyro-Tsunami.png,,https://player.vimeo.com/video/693680379,Tsunami of the long-hanging Nishiki kamuro effect bursting rapidly into rich hues of gold. 25 Shots,
Mother Of All Bombs,fwsm-526,500 Gram,169.99,999,https://fireworkssupermarket.com/wp-content/uploads/4440-Mother-of-All-Bombs.png,,https://player.vimeo.com/video/693703883,Incredible long-hanging Nishiki kamuro lingers in the sky for an unbelievable golden-willow effect. 9 Shots,
Fancy Freedom,fwsm-301,500 Gram,250.00,999,https://fireworkssupermarket.com/wp-content/uploads/4442-Fancy-Freedom.png,,https://player.vimeo.com/video/692404598,"This finale firework features a 3-piece set together for nonstop, intense fan action accented by massive brocade tails with red, white, and, blue pearls. 108 Shots total",
Chameleon 2000,fwsm-1423,200 Gram,28.00,999,https://fireworkssupermarket.com/wp-content/uploads/4426-Chameleon-2000-scaled.png,,https://player.vimeo.com/video/711810256,"A fantastic color-changing cake with peony and strobes flashing between blue, red, white, purple, and green. 16 Shots",
Too Fishy,fwsm-1421,200 Gram,34.99,999,https://fireworkssupermarket.com/wp-content/uploads/4424-Too-Fishy.png,,https://player.vimeo.com/video/693685644,"A stunning display of effects in one cake! On the quieter this cake brings mines and fish to the sky with colors of spring blue, sea green, silver, gold, and ruby. 10 Shots",
Super Sonic,fwsm-1419,200 Gram,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/4423-Super-Sonic.png,,https://player.vimeo.com/video/693685602,"Super Sonic shots of tails to big bursts of strobes, alternated with piercing whistle tails ending with golden brocade crowns. 25 Shots",
Whistling Dixie,fwsm-456,200 Gram,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/4425-Whistling-Dixie.png,,https://player.vimeo.com/video/693685645,The LOUDEST screaming tails to chrysanthemums and strobes fill the sky with golds and noise! 20 Shots,
Flabbergasted,fwsm-1415,200 Gram,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/4420-Flabbergasted.png,,https://player.vimeo.com/video/693703721,Astonishing non-stop breaks of flower crowns will leave you flabbergasted! 20 Shots,
Rainbow Cupcake,fwsm-1413,Fountains,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/4415-Rainbow-Cupcake.png,,https://player.vimeo.com/video/917269923,"A rainbow fusion of jellyfish, flame, lace, strobe, swimming snakes, and laser scatter in stunning blues, greens, reds, and golds.",
Silent Mode,fwsm-536,Fountains,28.99,999,https://fireworkssupermarket.com/wp-content/uploads/4414-Silent-Mode.png,,https://player.vimeo.com/video/693704164,"A splendid silent fountain with incredible fluttering butterflies, hydrangea, flowers, bees, and tadpoles in stunning shades of red, green, gold, and purple.",
Cherry Bomber,fwsm-454,200 Gram,34.99,999,https://fireworkssupermarket.com/wp-content/uploads/4422-Cherry-Bomber.png,,https://player.vimeo.com/video/693685580,"LOUD, huge, shots of dahlias, strobes, and crackles explode in cherry red and white. 10 Shots",
Snow Cone Jr,fwsm-1411,Fountains,5.50,999,https://fireworkssupermarket.com/wp-content/uploads/4413-Snow-Cone-Jr.png,,https://player.vimeo.com/video/693703823,"A four-pack of some delicious color! Each cone displays blue laser flowers with green and purple, red to silk exploding in blue, purple to loud chrysanthemum with purple and orange, or green to gold silk chrysanthemum with purple.",
Snow Cone &#8211; 1,fwsm-1409,Fountains,29.99,999,https://fireworkssupermarket.com/wp-content/uploads/4411-Snow-Cone.png,,https://player.vimeo.com/video/693703736,"This cone shoots high into the sky a multi-stage titanium fountain with multi-colored fish, powerful spring flowers and pearls of red, green, and blue!",
Super Slugger,fwsm-1407,Fountains,15.99,999,https://fireworkssupermarket.com/wp-content/uploads/4410-Super-Slugger.png,,https://player.vimeo.com/video/692404493,"Red, white, and blue flowers melting iron bouquets to gold silk chrysanthemums with blue and orange pearls, and a snowflake finale.",
Squad 5,fwsm-1405,Roman Candles,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/4402-Squad-5.png,,https://player.vimeo.com/video/693703862,"A combo set of two roman candles! Break of Dawn &#8211; wave and chrysanthemums in either red, green, or silver. Spy Game &#8211; All blue tail to blue stars with silver fish, crackles, and white strobes.",
Koi Pond,fwsm-299,Fountains,22.99,999,https://fireworkssupermarket.com/wp-content/uploads/4412-Koi-Pond.png,,https://player.vimeo.com/video/693703797,"This fish shaped fountain bursts with silk chrysanthemum, laser, titanium, and fish in a sea of color!",
Break Of Dawn,fwsm-1403,Roman Candles,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/4401-Break-of-Dawn.png,,https://player.vimeo.com/video/693703844,"A set of four diverse candles each breaking with wave and chrysanthemums in either red, green, or silver.",
Storm Cannons,fwsm-1401,Roman Candles,0.00,999,https://fireworkssupermarket.com/wp-content/uploads/4400-Storm-Cannons.png,,https://player.vimeo.com/video/692387899,Snow Storm-Silver tornadoes with yellow and green tips. Sand Storm-Swirling gold strobe tails with time rain.,
Icebird,fwsm-1400,Fountains,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/4205-Icebird-1.png,,https://player.vimeo.com/video/817340180,"Gives you the shivers as Icebird spins and shakes with multicolored pearls, silver chrysanthemums, silver showers, and whistles.",
Bamboo Bangers,fwsm-1398,Roman Candles,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/4205-Bamboo-Bangers.png,,https://player.vimeo.com/video/516272156,An ancient Chinese secret these bamboo bangers alternate red and green stars to reports.,
Totally Circus,fwsm-1396,Fountains,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/4203-Totally-Circus.png,,https://player.vimeo.com/video/817338749,A total circus show of multi-colored pearls with chrysanthemums and crackling.,
Ignite 6M Clip-On Ignitors 25pk,fwsm-1395,Firing Systems,39.00,999,https://fireworkssupermarket.com/wp-content/uploads/6M.png,,,"All IGNITE modules use the industry standard Quick plug; connectors and support IGNITE clip-on fuse igniters. One-time use only, a 25 pack of 6 meter IGNITE clip-on igniters.",
Ignite 4M Clip-On Ignitors 25pk,fwsm-1394,Firing Systems,31.00,999,https://fireworkssupermarket.com/wp-content/uploads/3M.png,,,"All IGNITE modules use the industry standard Quick plug; connectors and support IGNITE clip-on fuse igniters. One-time use only, a 25 pack of 4 meter length IGNITE clip-on igniters.",
Ignite 1M Clip-On Ignitors,fwsm-1392,Firing Systems,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/3390-Ignite-1M-Clip-On-Ignitors.png,,,"All IGNITE modules use the industry standard Quick plug; connectors and support IGNITE clip-on fuse igniters. One-time use only, a 20 pack of 1 meter / 3.2 ft. length IGNITE clip-on igniters.",
Ignite i36 Firing Module,fwsm-1391,Firing Systems,359.99,999,https://fireworkssupermarket.com/wp-content/uploads/3389-Ignite-i36-Firing-Module.png,,,"The IGNITE i36 is a compact, 36-cue firing module supporting both free-shoot manual and fully automated shows.",
Ignite i18 Firing Module,fwsm-1389,Firing Systems,219.99,999,https://fireworkssupermarket.com/wp-content/uploads/3388-Ignite-i18-Firing-Module.png,,,"The IGNITE i18 is a compact, 18-cue firing module supporting both free-shoot manual and fully automated shows.",
Master Class Assortment,fwsm-1387,Assortments,599.99,999,https://fireworkssupermarket.com/wp-content/uploads/3377-Master-Class-Contents-scaled.png,,https://player.vimeo.com/video/518227605,"A classic assortment of best-selling Brothers products. Includes 5 of Brothers Heavy Weights 500-gram cakes, 6 200-gram cakes, and 24 Grand Jury 5"" Shells.",
The Max,fwsm-1385,Assortments,999.99,999,https://fireworkssupermarket.com/wp-content/uploads/3376-The-Max-scaled.png,,,A combination of seventeen 200 and 500 gram Brother's cakes. Throw in a box of reloadables and this assortment really is The Max!,
Secret Vault Assortment,fwsm-1381,Assortments,99.99,999,https://fireworkssupermarket.com/wp-content/uploads/3374-Secret-Vault.png,,,"Brothers assortment of sparklers, cakes, fountains, snappers, and ground bloom flowers in a display box.",
Gold Star Assortment,fwsm-1379,Assortments,165.00,999,https://fireworkssupermarket.com/wp-content/uploads/3373-Gold-Star.png,,,"Brothers assortment of sparklers, cakes, fountains, snappers, and ground bloom flowers in a display box.",
FOA Assortment,fwsm-1377,Assortments,275.00,999,https://fireworkssupermarket.com/wp-content/uploads/3342-FOA-Assortment-scaled.png,,,This is the ultimate aerial extravaganza and is compiled of our favorite 200 gram aerial shows. Included are two packs of reladables. A quick grab to ensure a fantastic night for customers who want a little of every effect.,
Blockbuster Assortment Safe &#038; Sane,fwsm-1375,Assortments,175.00,999,https://fireworkssupermarket.com/wp-content/uploads/3340-Blockbuster-Assortment-SS.png,,,"The ultimate safe and sane assortments! Each of these fireworks puts on an amazing show, from the ground!",
Blockbuster Assortment,fwsm-1373,Assortments,185.00,999,https://fireworkssupermarket.com/wp-content/uploads/3339-Blockbuster-Assortment.png,,,This assortment is a complete party with this giant fun-filled box of both ground and aerial item including Roman candles.,
Instant Party Assortment,fwsm-1371,Assortments,165.00,999,https://fireworkssupermarket.com/wp-content/uploads/3335-Instant-Party-Assortment-scaled.png,,,This assortment is filled with our very best multi-effect action cakes and two sets of reloadables that will give your customers all they need to have their very own spectacular fireworks extravaganza.,
